station_id,city,station_name,latitude,longitude,slots,empty_slots,free_bikes,station_location
b1685246ce6cfe5b9d621a1991c3cedb,Bike Share Toronto,Waterfront Trail (Rouge Hill),43.778015,-79.131911,19,13,6,"43.778015, -79.131911"
c0538b0581a59e1e7321a382b5ab17ab,Bike Share Toronto,St Clair Ave W / Gunns Rd,43.672079,-79.470171,23,11,12,"43.672079, -79.470171"
052763ac927bce9197aa6381f508576f,Bike Share Toronto,Pape Ave / Gamble Ave,43.690237,-79.350119,19,14,5,"43.690237, -79.350119"
0faf9e7c7d5403b8f7dc7574fa6d0c6e,Bike Share Toronto,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,19,18,1,"43.709420, -79.391390"
f3aa2a6bb24e5012b030c6810cf39964,Bike Share Toronto,Church St / Bloor St E,43.671389,-79.382919,15,14,1,"43.671389, -79.382919"
6fcf6974fe1a08b20ab7f70d70da6cb0,Bike Share Toronto,200 Bloor St E,43.671561,-79.38117,23,13,10,"43.671561, -79.381170"
9aa46dbe18122201a50183e5602a7c9e,Bike Share Toronto,Bloor St W / Balmuto St,43.669903,-79.387802,11,10,1,"43.669903, -79.387802"
fb2618cee3456166ccc52c3ceeae13c6,Bike Share Toronto,Moore Park,43.693256,-79.383238,14,14,0,"43.693256, -79.383238"
e473bffc39f79fdd42e27583ccbe0709,Bike Share Toronto,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,7,5,2,"43.654124, -79.463639"
3d71c9ff5bcbaad794a49115e11786e3,Bike Share Toronto,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,15,11,4,"43.680207, -79.339243"
fea3f9dfbcc18225728f10913c5d3d5b,Bike Share Toronto,Bloor St W / Brock Ave,43.6589882,-79.438715,11,7,4,"43.658988, -79.438715"
f3a880cb5277285662d2d68f5523488d,Bike Share Toronto,Davenport Rd / Dovercourt Rd - SMART,43.6741219,-79.4352208,16,15,1,"43.674122, -79.435221"
844d02b2b7dfdabf7bd044c3edf050d5,Bike Share Toronto,1 Market St - SMART,43.6469928,-79.3706665,19,12,7,"43.646993, -79.370666"
3d38244751d3c44617f0066466a3bc7d,Bike Share Toronto,Brick Works,43.683884,-79.36647,25,15,10,"43.683884, -79.366470"
ff06d212a977a2d3ebb441f4b690b852,Bike Share Toronto,University Ave / Gerrard St W (WEST) - SMART,43.6578449,-79.3899265,18,18,0,"43.657845, -79.389927"
2b4c28b78247a24037bcff2ad8fcc605,Bike Share Toronto,University Ave / King St W - SMART,43.6477785,-79.3847928,23,16,7,"43.647779, -79.384793"
9d7e8386839f9d834777d1cf0a8482c1,Bike Share Toronto,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,19,14,5,"43.685613, -79.311683"
10722d0c5054c529a0d71f9eb2c89f92,Bike Share Toronto,Summerhill Subway Station,43.681944,-79.390556,11,8,3,"43.681944, -79.390556"
519ee649fcd1ad28beade12953db3732,Bike Share Toronto,Highfield Rd / Gerrard St E,43.671771,-79.324961,19,11,8,"43.671771, -79.324961"
aec7195bb028b992ab8536f51c7d37f8,Bike Share Toronto,Niagara St / Richmond St W,43.64534,-79.409597,26,23,3,"43.645340, -79.409597"
b1c628d5509021c582f104bc3089e514,Bike Share Toronto,Beaty Ave / Queen St W,43.6393107,-79.4408141,19,7,11,"43.639311, -79.440814"
f889b35bb8077eaa77f35bed4d524e89,Bike Share Toronto,Blantyre Park,43.68306889999999,-79.279682,23,16,7,"43.683069, -79.279682"
7e8db6cca9980f9b6daf293197f25fc4,Bike Share Toronto,Queen St E / Rushbrooke Ave,43.6626628,-79.3323698,15,6,9,"43.662663, -79.332370"
34ec939e3772ab6f8f9be4ae0c98f3a2,Bike Share Toronto,Donlands Subway Station,43.681114,-79.3373885,15,15,0,"43.681114, -79.337389"
1cc9575bb686fa4a3eb7f4afbdea5073,Bike Share Toronto,Lynn Williams St / East Liberty St - SMART,43.638925,-79.4168659,15,6,9,"43.638925, -79.416866"
cf43a77e34066db8b926a42b49814963,Bike Share Toronto,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,14,7,6,"43.676216, -79.309395"
cba34e4c09c97a6336b871002f6ffb41,Bike Share Toronto,Victoria St / Queen St E,43.652822,-79.378208,23,0,22,"43.652822, -79.378208"
48f8a355073b35f8720761c96f77d86b,Bike Share Toronto,285 Victoria St,43.656633,-79.379625,19,0,19,"43.656633, -79.379625"
c147f315755b1b1e79467fab3aaf3cb4,Bike Share Toronto,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,16,13,3,"43.686962, -79.286864"
199a939521be6324c802d8d50ebeb4a8,Bike Share Toronto,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,17,16,1,"43.718039, -79.371914"
04cadbe0f9b27f89f5fa6f6dbdea0883,Bike Share Toronto,Bay St / Scollard St,43.672152,-79.39018,15,7,6,"43.672152, -79.390180"
be90e51f9b29e31ae1d40a8dea028dcf,Bike Share Toronto,Weston Rd / St Clair Ave W - SMART,43.673019,-79.467994,19,1,17,"43.673019, -79.467994"
4704fb679220b3879edfa3a853d55fbd,Bike Share Toronto,Sunnybrook Health Centre - L Wing,43.72268,-79.37644,15,13,2,"43.722680, -79.376440"
8e40f60a48a909297b4114be18956d5c,Bike Share Toronto,Dundas St W / St Helen's Ave - SMART,43.6504218,-79.4407647,26,21,5,"43.650422, -79.440765"
2ad52acd0c231c654b488e03060224f2,Bike Share Toronto,Yonge St / St Clair Ave,43.68850459999999,-79.3940052,19,18,0,"43.688505, -79.394005"
1a0670e4e55fe4259c105c6803651334,Bike Share Toronto,Spadina Ave / Blue Jays Way,43.641705,-79.393295,31,18,13,"43.641705, -79.393295"
9d145fd59618d68dab06dba1c8900fe9,Bike Share Toronto,Bloor St W / Riverside Dr,43.647663,-79.487583,23,14,9,"43.647663, -79.487583"
ea3315c38d0d6b79d5e38457850a1cfc,Bike Share Toronto,Sunnybrook Health Centre - S Wing,43.720998,-79.377456,11,11,0,"43.720998, -79.377456"
9e3c071c1a1b47ea05a20fa713416614,Bike Share Toronto,Yonge St / Woburn Ave - SMART,43.72814640000001,-79.4032194,12,10,1,"43.728146, -79.403219"
238f97722fa9fb7a59373178433ee0bb,Bike Share Toronto,Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,19,18,1,"43.652327, -79.388254"
bac1dcd28fcdff0438987edfef742154,Bike Share Toronto,Queen St W / Dovercourt Rd,43.6438602,-79.4227573,11,6,5,"43.643860, -79.422757"
71961f09b446af63132eb0aa2b1fff78,Bike Share Toronto,Yonge St / Montgomery Ave - SMART,43.7093201,-79.3996301,12,12,0,"43.709320, -79.399630"
b5473ba8329a31e18dfbc5067cf61369,Bike Share Toronto,King's Mill Park,43.64920406876699,-79.49336334201408,27,11,16,"43.649204, -79.493363"
ac69c04aecded671ae0de9f0ab51873b,Bike Share Toronto,University Ave / Richmond St W,43.6503935,-79.3860211,35,14,20,"43.650393, -79.386021"
2a56ebfe680276d40a591ef322457f70,Bike Share Toronto,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,16,10,6,"43.639971, -79.399404"
fc6389e5eba6c99ed3c0185b65c9cb5c,Bike Share Toronto,406 Oakwood Ave,43.68827060022711,-79.43937767081853,19,19,0,"43.688271, -79.439378"
3681db49ef2d337bfb035ab1ac33e2c2,Bike Share Toronto,Granby St / Church St - SMART,43.6614605,-79.37894570000002,24,15,8,"43.661460, -79.378946"
d10b85cd917407519f2491252a022a01,Bike Share Toronto,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,20,4,16,"43.694135, -79.300587"
2cf04264d349d318f68193444d9c5ad0,Bike Share Toronto,Yonge St / Lawrence Ave E,43.7254665,-79.40115449999999,23,21,2,"43.725467, -79.401154"
b63112d639d75af6c2e5481df147cf77,Bike Share Toronto,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,35,15,19,"43.708358, -79.398862"
8e1aceb253c43b2648c7a7bc41ae1023,Bike Share Toronto,Hanna Ave / Liberty St,43.63840090000001,-79.4197107,17,15,1,"43.638401, -79.419711"
7398115d8ae10074445ef787822317dd,Bike Share Toronto,Lower Don River Trail and Taylor Creek Trail,43.7027268,-79.33368089999999,19,14,4,"43.702727, -79.333681"
3941abb3cf0f4b0fed316e0a2ed7452f,Bike Share Toronto,St Columba Pl / St Clair Ave E,43.70567,-79.310554,18,11,6,"43.705670, -79.310554"
9eb5acc897b27515ad12ee8fade63062,Bike Share Toronto,Strachan Ave / Princes' Blvd,43.635,-79.4088888888889,19,15,3,"43.635000, -79.408889"
8b5819a5a6fb1ea79521a607ebb0a5ab,Bike Share Toronto,King St E / River St,43.656784782853144,-79.35627385059036,15,1,13,"43.656785, -79.356274"
bc0aa12455a97e86cf1be415300027db,Bike Share Toronto,Yonge St / Golfdale Rd,43.732016,-79.403637,15,12,3,"43.732016, -79.403637"
3c82caf01f887871b4e27b9e9616cf77,Bike Share Toronto,909 Yonge St,43.67515255542865,-79.38849615969643,14,13,1,"43.675153, -79.388496"
685abb6b7df0fc0b474505ef5e2663fe,Bike Share Toronto,640 Bloor Street E,43.67468857448634,-79.36701962396272,19,17,2,"43.674689, -79.367020"
2fe7046cdd8cc701a2240f52b9e8555f,Bike Share Toronto,York University (Glendon Campus) - SMART,43.727365488246306,-79.3814254607724,16,16,0,"43.727365, -79.381425"
37b4b6822fe05d33d64c2a174a23a4ee,Bike Share Toronto,1303 Yonge St - SMART,43.6846177,-79.39245919999999,16,5,11,"43.684618, -79.392459"
db63343ae1e174637ed6eba3912c4440,Bike Share Toronto,York University Station (South) - SMART,43.77345,-79.5002,16,15,1,"43.773450, -79.500200"
ef56a1cd06ce475b3420570afbced3fa,Bike Share Toronto,Woodbine Subway Station,43.686442,-79.313404,15,11,4,"43.686442, -79.313404"
e5f767772c705d8231b6b198de4aa458,Bike Share Toronto,Spadina Ave / Sussex Ave - SMART,43.66402799999999,-79.40297869999999,35,16,18,"43.664028, -79.402979"
fc7fa6476f3fce587eeb9e2200faa005,Bike Share Toronto,Simcoe St / Queen St W,43.65049,-79.3873,39,19,17,"43.650490, -79.387300"
a93e2f7df07b08d45c3ae0a1502c184c,Bike Share Toronto,Bathurst St / Front St W,43.64134790000001,-79.4013882,27,12,12,"43.641348, -79.401388"
ca19ceffb308e52cc30e908f7dd57475,Bike Share Toronto,Bay St / Harbour St (East),43.64215,-79.377,23,9,13,"43.642150, -79.377000"
b64e9d0701f0c67b654468e6bfdba32a,Bike Share Toronto,East Liberty St / Western Battery Rd,43.6392777,-79.4115736,18,10,8,"43.639278, -79.411574"
5e955f1219b3ebaf906b808073da5e1e,Bike Share Toronto,King St W / Brant St,43.645102,-79.39744979999999,22,16,5,"43.645102, -79.397450"
3a6af188aaae40c51d6ec8d22cd104d2,Bike Share Toronto,Bloor St W / Gladstone Ave - SMART,43.6602021,-79.4342726,10,4,6,"43.660202, -79.434273"
479d21ebdac47eb8e30a209268e0bebe,Bike Share Toronto,High Park Blvd / Parkside Dr,43.644887,-79.45641169999999,15,10,5,"43.644887, -79.456412"
9be84ceedbc228a38abe565a95d0d0ab,Bike Share Toronto,20 Eaton Ave,43.680012,-79.34403250000001,26,4,18,"43.680012, -79.344033"
3ffc414d28a17036998674a120f66c6f,Bike Share Toronto,Fort York Blvd / Garrison Rd,43.637381,-79.406112,15,12,3,"43.637381, -79.406112"
32444ff0455dc908ae997a28379ebe7d,Bike Share Toronto,Housey St / Dan Leckie Way,43.63811,-79.397877,27,12,15,"43.638110, -79.397877"
bf59891d338ebdd311b6d839cdde77b8,Bike Share Toronto,1525 Dundas St W,43.64957,-79.432446,15,14,0,"43.649570, -79.432446"
32b49dd6da901eac98ec2028f4447d71,Bike Share Toronto,85 Lee Ave,43.6700692,-79.2971326,26,9,16,"43.670069, -79.297133"
a5836251279be7a7699855d904f4ddf0,Bike Share Toronto,Mutual St / Shuter St (Arena Gardens),43.6559476,-79.37558829999999,19,12,7,"43.655948, -79.375588"
010507feed5b8d87c40cd95933ed5654,Bike Share Toronto,Queen St E / Joseph Duggan Rd,43.6677628,-79.30811709999999,18,15,3,"43.667763, -79.308117"
941a4749a64f58b21da983a2c679ee40,Bike Share Toronto,Heyworth Cres / Kingston Rd,43.6750806,-79.3068697,19,12,7,"43.675081, -79.306870"
d9103bade315662e56fbbc902b342ee6,Bike Share Toronto,St Clair Ave W / Caledonia Rd,43.6754247,-79.4547813,13,7,6,"43.675425, -79.454781"
e7c767f3a1e8dcb9a41229a68b69eaad,Bike Share Toronto,Wellington St W / Stafford St,43.6409957,-79.40966630000001,23,7,15,"43.640996, -79.409666"
a7060ce11ef209bd9f6905ab5bd50a34,Bike Share Toronto,111 Broadview Ave,43.6593483,-79.34993659999999,18,7,11,"43.659348, -79.349937"
947c5660ee75d790b7db219013ea64e7,Bike Share Toronto,Christie St / Dupont St,43.67168,-79.421192,19,17,2,"43.671680, -79.421192"
b59204ea6e3eaa8ade44469b0cd3703e,Bike Share Toronto,Richmond St E / Jarvis St Green P,43.652634,-79.374222,16,15,0,"43.652634, -79.374222"
893f13f8835cc86bd1bc0e16de10e92d,Bike Share Toronto,Bathurst St / Dundas St W,43.6519501,-79.4060978,27,15,11,"43.651950, -79.406098"
b01afd080bfe7a9ae061756b868ef9f0,Bike Share Toronto,Oak St / Sackville St,43.6613642,-79.3641171,19,11,7,"43.661364, -79.364117"
4c1ee1ccabcd1c9eaca449e5b3bbbb6f,Bike Share Toronto,24 Mountjoy Ave,43.6808774,-79.3304491,17,9,8,"43.680877, -79.330449"
d2505c265a6e749d5d2be70c140f029d,Bike Share Toronto,Colgate Ave / Carlaw Ave,43.6623658,-79.3413344,19,4,15,"43.662366, -79.341334"
a2f8dc99e24a4f75d8d8f3f98efbc535,Bike Share Toronto,Felstead Ave/Gillard Ave (Monarch Park),43.6791345,-79.3263159,27,11,16,"43.679135, -79.326316"
290fef611ea995910eb2d8e6dee93350,Bike Share Toronto,Lower Jarvis / The Esplanade,43.6478206,-79.3704721,15,4,10,"43.647821, -79.370472"
31d87930da4eacc3748b5fee65f96259,Bike Share Toronto,Coronation Park (Martin Goodman Trail),43.635495,-79.40352209999999,19,5,13,"43.635495, -79.403522"
edbbbbc2b0bd5c8322b6395633ce610c,Bike Share Toronto,101 Cedarvale Ave,43.6868681,-79.3110942,20,3,15,"43.686868, -79.311094"
61b868926458c2406053b0bf2f81dcd6,Bike Share Toronto,St Clair Ave W / Oakwood Ave,43.678177,-79.435364,15,14,0,"43.678177, -79.435364"
804d113fb2dbc6b44947189e9e8bff7d,Bike Share Toronto,Beltline Trail / Yonge St,43.6962302,-79.39504339999999,23,8,15,"43.696230, -79.395043"
7a271c4cbc993e06ac677f78d5b6ba4b,Bike Share Toronto,Shaw St / Essex St - SMART,43.667076,-79.425116,15,11,4,"43.667076, -79.425116"
aabe4d22a65f405432956d974bd827c4,Bike Share Toronto,High Park Outdoor Pool,43.649217,-79.465319,26,23,3,"43.649217, -79.465319"
d24c01668df7f8e972f3e5980bf1fc6e,Bike Share Toronto,St Clair Ave W / Robina Ave,43.68005,-79.43469,15,15,0,"43.680050, -79.434690"
a76d410d56c1dadfbc8960683df209e2,Bike Share Toronto,Joseph J Piccininni Community Centre,43.675648,-79.4527619,19,16,3,"43.675648, -79.452762"
910e92b9e361308bb305c6780fce822f,Bike Share Toronto,11 Spadina Rd,43.6677246,-79.4041365,18,13,4,"43.667725, -79.404137"
56275b952451bea6cdc0a9e666ea363f,Bike Share Toronto,Vanauley St / Queen St W - SMART,43.648437,-79.39838,12,4,8,"43.648437, -79.398380"
2904c293698dc248004b5f43e1a28f80,Bike Share Toronto,Sherbourne St / Wellesley St E,43.6673,-79.374,31,20,10,"43.667300, -79.374000"
2e6dd23e4dee03087c5e80f76cda5519,Bike Share Toronto,Queen St W / Bay St (City Hall),43.6517925,-79.38269509999999,23,16,5,"43.651792, -79.382695"
90753b36d53f9713816264fff0eb5cba,Bike Share Toronto,Queen St W / Roncesvalles Ave,43.6372958,-79.4423237,19,9,10,"43.637296, -79.442324"
19997314e5dc85c591c39255f1081992,Bike Share Toronto,Havelock St / Dewson St,43.6554793,-79.4302462,15,13,2,"43.655479, -79.430246"
e28bec2cacb249601ba4e3da8ce10aa3,Bike Share Toronto,St Clair West Subway Station - Heath Entrance,43.686352,-79.415894,22,16,6,"43.686352, -79.415894"
e15764d43dae2febba437044f0b41c0d,Bike Share Toronto,Queen St W / Shaw St,43.6442457,-79.41610440000001,19,1,18,"43.644246, -79.416104"
02d90c8ede19da66083e0d0e14d17258,Bike Share Toronto,York University Station (North),43.7741,-79.5005,15,14,1,"43.774100, -79.500500"
70f4c2f125f887140a39865c643b83e1,Bike Share Toronto,Spadina Rd / St.Clair Ave West,43.683979,-79.410657,15,13,2,"43.683979, -79.410657"
a73d255f1af70c61f91b4bbf216054ec,Bike Share Toronto,Spadina Ave / Adelaide St W,43.6472019,-79.3953394,15,0,15,"43.647202, -79.395339"
d6bc7298aa11006015119e2e237ce83d,Bike Share Toronto,Cherry St / Mill St,43.6513927,-79.35794659999999,15,3,12,"43.651393, -79.357947"
a385b32a5f6b3de23ce3def7f59ecbc1,Bike Share Toronto,Jarvis St / Maitland Pl,43.6647688,-79.3772602,17,0,17,"43.664769, -79.377260"
d21421de2283d1ef48895cf1810b0200,Bike Share Toronto,Temperance St / Bay St,43.6506,-79.381285,23,12,9,"43.650600, -79.381285"
fca601c1041c34a9c42af38d71e7403a,Bike Share Toronto,Cherry Beach Sports Field (55 Unwin Ave),43.6408346,-79.3429074,15,14,1,"43.640835, -79.342907"
89a0071a8f7f69a70263dd5c0d9d64f5,Bike Share Toronto,Randolph Ave / Perth Ave,43.6585504,-79.4497659,19,8,10,"43.658550, -79.449766"
0ec6c1acd2e8975a5a2d5ddfe6028115,Bike Share Toronto,Wolseley St / Augusta Ave,43.6484201,-79.40051919999999,28,15,13,"43.648420, -79.400519"
a3246dc710b72e282aabc15520392d98,Bike Share Toronto,Lumsden Ave / Cedarvale Ave,43.693187,-79.314283,11,9,2,"43.693187, -79.314283"
e8fa9e1f75a6a3e6795f420149665538,Bike Share Toronto,Niagara St / Portland St,43.6425791,-79.40011729999999,11,5,6,"43.642579, -79.400117"
4c9eb7bf1d6f6464b60956afb4cb7bc6,Bike Share Toronto,Church St / The Esplanade,43.6469251,-79.3733192,19,11,7,"43.646925, -79.373319"
32cbcb81d2d04a16ed2d1d2ed35220d4,Bike Share Toronto,King St W / Portland St,43.644395,-79.40065430000001,16,12,3,"43.644395, -79.400654"
eec8016afd7a2c9574726724fc5bbab9,Bike Share Toronto,Widmer St / King St W,43.6463574,-79.391206,11,1,9,"43.646357, -79.391206"
f01e7413a6af4607ca80257160d89ae6,Bike Share Toronto,Wellesley St E / Parliament St,43.6682342,-79.3702641,15,13,1,"43.668234, -79.370264"
90fadd5570633a9503c556d49fcd59b8,Bike Share Toronto,Yonge St / Macpherson Ave,43.6791876,-79.39071899999999,15,13,2,"43.679188, -79.390719"
2e3ac17daffcf4eac85216832f31a3b5,Bike Share Toronto,Davenport Rd / Bedford Rd,43.674446,-79.398331,15,3,12,"43.674446, -79.398331"
b1dfad457a006cea077da6f26798cf12,Bike Share Toronto,Princes' Blvd / Nunavut Rd,43.6334636,-79.4143057,19,11,7,"43.633464, -79.414306"
778b6d674fa920334fdf2f007088aa3f,Bike Share Toronto,Exhibition GO Station,43.6352007,-79.4187711,14,4,10,"43.635201, -79.418771"
df51480ffd94a7b3412a6d3cc7706585,Bike Share Toronto,265 Armadale Ave,43.6501644,-79.48296909999999,31,24,5,"43.650164, -79.482969"
b87051aeba987c7cf84dd59ab88c67bd,Bike Share Toronto,800 Fleet St,43.636804,-79.408832,42,14,28,"43.636804, -79.408832"
15b272ca422dbbafeb002f3a84d15436,Bike Share Toronto,St. Joseph St / Bay St - SMART,43.6658804,-79.38761010000002,19,7,12,"43.665880, -79.387610"
9144e4fe1b004cd29d1f4a056a3542fc,Bike Share Toronto,Victoria Park Ave / Kingston Rd,43.68035,-79.28357,15,10,5,"43.680350, -79.283570"
328543a3291fd54d24971108f96bb053,Bike Share Toronto,Ontario St / Adelaide St E -SMART,43.6535052,-79.3667689,17,5,12,"43.653505, -79.366769"
6140f3635573c8910f854df84e633837,Bike Share Toronto,Highview Ave / Kennedy Rd,43.702418581463505,-79.2563167072858,15,11,4,"43.702419, -79.256317"
8e671c6621816f2d0003b23c0bda5e08,Bike Share Toronto,Kingston Rd / Warden Ave,43.68824135931814,-79.27046628033244,14,9,5,"43.688241, -79.270466"
88ede41a08aa08dfee94f811a9834e1b,Bike Share Toronto,Birchcliff Ave / Kingston Rd,43.691688,-79.265027,15,11,4,"43.691688, -79.265027"
3db3e716f02f4035f98fc1f07a0fecd9,Bike Share Toronto,Kingston Rd / Glen Everest Rd,43.697490048103,-79.25655146462776,15,1,14,"43.697490, -79.256551"
a4e9775f52cd109d87faa6d5de6a395a,Bike Share Toronto,Birchmount Rd / Kingston Rd,43.69401297794256,-79.26257204548136,15,10,5,"43.694013, -79.262572"
bfa44ca6c3c167b3a804a93fc1f0ce36,Bike Share Toronto,Pharmacy Ave / Danforth Ave,43.6929478,-79.28339980000001,15,2,12,"43.692948, -79.283400"
719e676d739529c8d5da8bb89c5c8678,Bike Share Toronto,Danforth Ave / Warden Ave,43.6950192,-79.27180659999999,15,7,8,"43.695019, -79.271807"
4458cd04d9fb8c770ac4bae9d9db2d63,Bike Share Toronto,Eglinton Ave W / Gilbert Ave,43.69263249999999,-79.4627536,19,18,1,"43.692632, -79.462754"
f01ce5efb5e67f30b96994096ac1d300,Bike Share Toronto,Sharpe St / Park St (Sandown Park),43.7105975,-79.2541175,15,13,2,"43.710597, -79.254118"
237e73b6b68d9b4f9ce8dded10a8863b,Bike Share Toronto,Eglinton Ave W / Prospect Cemetery,43.69415,-79.45782580000001,19,8,11,"43.694150, -79.457826"
313bd474738057513ba110317f38a025,Bike Share Toronto,The Royal Ontario Museum (Bloor St Entrance),43.668500046272165,-79.3946235999697,19,10,7,"43.668500, -79.394624"
5d50213748a35f8c70977b69abac0ef3,Bike Share Toronto,Marlee Ave / York Beltline Trail,43.70163,-79.44099,19,18,1,"43.701630, -79.440990"
6e21dd07c568ac71711f1358b58c7f3c,Bike Share Toronto,Bert Robinson Park,43.688028,-79.460265,15,8,7,"43.688028, -79.460265"
e59ebca743500b50891c5d639a6ef349,Bike Share Toronto,Rogers Rd / Prospect Cemetery,43.68323,-79.455765,23,20,3,"43.683230, -79.455765"
3098e8839fd687446744220b13c1744e,Bike Share Toronto,Eglinton Ave W / Ennerdale Rd,43.69466,-79.45376999999999,14,13,1,"43.694660, -79.453770"
5f06c49f182da959fa0f03e746fc2e4a,Bike Share Toronto,Chester Subway Station,43.6784834,-79.3513564,9,8,1,"43.678483, -79.351356"
8078f553106f543301e06cb4942063c0,Bike Share Toronto,Bloor St W / Old Mill Trl,43.65016869999999,-79.4963345,19,15,4,"43.650169, -79.496335"
1b853c3b515bbb20d04729c8059f08ee,Bike Share Toronto,Wendover Rd / Bloor St W (Green P),43.6492,-79.50601999999999,15,6,9,"43.649200, -79.506020"
b97fe36c9f29990955a8b64d6be5f602,Bike Share Toronto,Luttrell Ave / Danforth Ave,43.6897656,-79.2939525,15,14,1,"43.689766, -79.293953"
e7b2879f63e9d4253fe62838b99f9b4f,Bike Share Toronto,1926 Lake Shore Blvd W,43.6357643,-79.4674917,23,2,21,"43.635764, -79.467492"
ab463b4b4fbf00bbfbe972989481ed7d,Bike Share Toronto,36 Park Lawn Rd,43.62369169999999,-79.4838132,15,4,11,"43.623692, -79.483813"
ad95eee599a96b92c9849bfa5044bba0,Bike Share Toronto,Howard Park Ave / Parkside Dr,43.648657,-79.458111,15,8,7,"43.648657, -79.458111"
501cea9e754b07ac8713b850ea9b13f2,Bike Share Toronto,Ted Rogers Way / Bloor St E,43.671293,-79.380471,23,12,11,"43.671293, -79.380471"
b1ab2925abdc520ac548b7e700077bb9,Bike Share Toronto,Walter Saunders Park,43.699327072589426,-79.4493630391668,14,12,2,"43.699327, -79.449363"
7c454a73ac552534dbda2c7e18d700f2,Bike Share Toronto,Park Lawn Rd / Berry Rd,43.63560589999999,-79.4934616,15,12,3,"43.635606, -79.493462"
d98ed5a52cd490b3cc4aa57f11510ecb,Bike Share Toronto,Tobermory Dr / Finch Hydro Recreational Trail,43.7611741,-79.5114452,19,12,7,"43.761174, -79.511445"
d18724327840a287a10b260d5b3e0b3a,Bike Share Toronto,Driftwood Ave / Finch Hydro Trail,43.7603624,-79.5162777,18,11,7,"43.760362, -79.516278"
7ef4283f9ce9f067e7127e5431d45f81,Bike Share Toronto,Grand Avenue Park,43.62313,-79.4918,21,12,9,"43.623130, -79.491800"
1c756a37352a017e82b4f3d678d00590,Bike Share Toronto,The Pond Rd / Shoreham Dr,43.772445,-79.511912,15,10,4,"43.772445, -79.511912"
cc1432c52b1e87a738180d369ed1136b,Bike Share Toronto,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,12,10,1,"43.653359, -79.365023"
a558e5fb7b283d40286ff45d4f2d1d9f,Bike Share Toronto,Kingston Rd / Ridgemoor Ave,43.70643614257429,-79.25104443353288,11,4,7,"43.706436, -79.251044"
7598cfd1da04463554587807fee08a3d,Bike Share Toronto,Moss Park,43.655972,-79.370638,15,2,13,"43.655972, -79.370638"
354bb1fec6b6bcc47b0f2632de2f270e,Bike Share Toronto,York St / Lake Shore Blvd W,43.641952,-79.380723,19,5,14,"43.641952, -79.380723"
44e60e088e0130eb438a3c64cd6074e8,Bike Share Toronto,St. Andrew's Playground Park,43.646552,-79.399586,11,1,10,"43.646552, -79.399586"
9951452d4d7b06a7090aad89d539aee1,Bike Share Toronto,College St / Henry St ,43.6591529,-79.3947953,14,12,1,"43.659153, -79.394795"
01136ad859ed85b0b15029e1b1e702fc,Bike Share Toronto,Emerson Ave / Bloor St W,43.659055,-79.440764,23,20,3,"43.659055, -79.440764"
99585d4f6ec47a797c42027b8c246d25,Bike Share Toronto,Sherbourne St / Isabella St,43.669576,-79.375961,19,11,7,"43.669576, -79.375961"
8227765aa9d7a960abddcabec4194956,Bike Share Toronto,Victoria Park Ave / Dawes Rd,43.706466,-79.29511,19,13,6,"43.706466, -79.295110"
c6970dbdfda7b8de482a4f593ed5e4f8,Bike Share Toronto,Roncesvalles Ave / Fermanagh Ave,43.646314469245205,-79.44879407014527,19,0,18,"43.646314, -79.448794"
9239e6ede8fefff4cde18784c4dd82b0,Bike Share Toronto,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,31,8,23,"43.652227, -79.322954"
42fd6840fd4d296944709870c6b07d83,Bike Share Toronto,St. John's Rd / Dundas St W,43.66526761605873,-79.47502122887077,15,8,7,"43.665268, -79.475021"
d0d1e35af38818e4f0d4ce2e983ddb67,Bike Share Toronto,Albany Ave / Bloor St W,43.66554144421798,-79.41010317605742,15,8,6,"43.665541, -79.410103"
8f1ec0b715c806c73e96db74922ca163,Bike Share Toronto,Pioneer Village Subway Station,43.77649016265579,-79.5085364909097,11,5,5,"43.776490, -79.508536"
32f618847043b8011f80333b5e7ea8b3,Bike Share Toronto,Toronto Eaton Centre (Yonge St) - SMART,43.655431,-79.380653,20,0,19,"43.655431, -79.380653"
9c273cbe285ff5d1a12e3736a77fa9df,Bike Share Toronto,Armoury St / Chestnut St,43.65351799690878,-79.38591063795928,14,2,12,"43.653518, -79.385911"
6ef5beb81c4c0140029ebf4bf192fcf5,Bike Share Toronto,Lake Shore Blvd W / Brow Dr,43.59119994025076,-79.54449133041076,15,14,1,"43.591200, -79.544491"
59c65f9b8ad030535168838f871d5895,Bike Share Toronto,25 Booth Ave,43.6544839,-79.34105699999999,24,4,17,"43.654484, -79.341057"
